ROI,Subject,Effect, LocalizerSize,EffectSize
1,130_KAN_syntshapes_10_PL2017,W, 37,0.288334
1,130_KAN_syntshapes_10_PL2017,N, 37,0.176702
1,131_KAN_syntshapes_12_PL2017,S, 37,3.782633
1,131_KAN_syntshapes_12_PL2017,W, 37,2.081217
1,131_KAN_syntshapes_12_PL2017,N, 37,1.449388
1,146_KAN_stories_11_PL2017,S, 37,2.872786
1,146_KAN_stories_11_PL2017,W, 37,0.970645
1,146_KAN_stories_11_PL2017,N, 37,0.685798
1,153_KAN_stories_14_PL2017,S, 37,2.395817
1,153_KAN_stories_14_PL2017,W, 37,1.068685
1,153_KAN_stories_14_PL2017,N, 37,0.995119
1,157_KAN_events2_01_PL2017,S, 37,0.664791
1,157_KAN_events2_01_PL2017,W, 37,1.564141
1,157_KAN_events2_01_PL2017,N, 37,0.435523
1,113_KAN_stories_07_PL2017,S, 37,2.147770
1,113_KAN_stories_07_PL2017,W, 37,2.176064
1,113_KAN_stories_07_PL2017,N, 37,-0.133210
1,116_KAN_langsyntaxshapes_01_PL2017,S, 37,3.810248
1,116_KAN_langsyntaxshapes_01_PL2017,W, 37,1.098680
1,116_KAN_langsyntaxshapes_01_PL2017,N, 37,0.616573
1,117_KAN_langsyntaxshapes_02_PL2017,S, 37,1.644078
1,117_KAN_langsyntaxshapes_02_PL2017,W, 37,-0.404178
1,117_KAN_langsyntaxshapes_02_PL2017,N, 37,-0.341055
1,126_KAN_langsyntaxshapes_07_PL2017,S, 37,0.873621
1,126_KAN_langsyntaxshapes_07_PL2017,W, 37,0.207819
1,126_KAN_langsyntaxshapes_07_PL2017,N, 37,0.469940
1,129_KAN_langsyntaxshapes_09_PL2017,S, 37,1.417057
1,129_KAN_langsyntaxshapes_09_PL2017,W, 37,0.067897
1,129_KAN_langsyntaxshapes_09_PL2017,N, 37,-0.489026
1,132_KAN_langsyntaxshapes_13_PL2017,S, 37,5.397862
1,132_KAN_langsyntaxshapes_13_PL2017,W, 37,3.557159
1,132_KAN_langsyntaxshapes_13_PL2017,N, 37,1.890303
1,122_KAN_langsyntaxshapes_05_PL2017,S, 37,2.120891
1,122_KAN_langsyntaxshapes_05_PL2017,W, 37,0.730453
1,122_KAN_langsyntaxshapes_05_PL2017,N, 37,0.890804
1,127_KAN_langsyntaxshapes_08_PL2017,S, 37,1.850817
1,127_KAN_langsyntaxshapes_08_PL2017,W, 37,0.674321
1,127_KAN_langsyntaxshapes_08_PL2017,N, 37,-0.591427
1,127_KAN_prod_03_PL2017,S, 37,1.475023
1,127_KAN_prod_03_PL2017,W, 37,0.279719
1,127_KAN_prod_03_PL2017,N, 37,-0.518175
1,132_KAN_stories_10_PL2017,S, 37,2.875477
1,132_KAN_stories_10_PL2017,W, 37,1.457733
1,132_KAN_stories_10_PL2017,N, 37,0.368855
1,145_KAN_stories_09_PL2017,S, 37,1.396698
1,145_KAN_stories_09_PL2017,W, 37,0.765676
1,145_KAN_stories_09_PL2017,N, 37,0.256261
1,149_KAN_parametric_05_PL2017,S, 37,1.881550
1,149_KAN_parametric_05_PL2017,W, 37,1.559641
1,149_KAN_parametric_05_PL2017,N, 37,1.247323
1,152_KAN_stories_13_PL2017,S, 37,2.904885
1,152_KAN_stories_13_PL2017,W, 37,1.970851
