ROI,Subject,Weight
5,085_KAN_langstroopBL_22_PL2017,1.000000
5,085_KAN_stories_02_PL2017,1.000000
5,086_KAN_langstroopBL_23_PL2017,1.000000
5,087_KAN_langevents_12_PL2017,1.000000
5,088_KAN_stories_04_PL2017,1.000000
5,088_KAN_langevents_14_PL2017,1.000000
5,088_KAN_syntax_01_PL2017,1.000000
5,089_KAN_langevents_15_PL2017,1.000000
5,090_KAN_stories_01_PL2017,1.000000
5,092_KAN_syntax_03_PL2017,1.000000
5,095_KAN_syntax_04_PL2017,1.000000
5,096_KAN_syntax_06_PL2017,1.000000
5,097_KAN_syntax_09_PL2017,1.000000
5,098_KAN_stories_03_PL2017,1.000000
5,099_KAN_syntax_10_PL2017,1.000000
5,100_KAN_syntax_11_PL2017,1.000000
5,101_KAN_lingviol_09_PL2017,1.000000
5,101_KAN_syntax_13_PL2017,1.000000
5,103_KAN_lingviol_01_PL2017,1.000000
5,104_KAN_domspec_16_PL2017,1.000000
5,105_KAN_domspec_17_PL2017,1.000000
5,106_domspec_18_PL2017,1.000000
5,107_KAN_lingviol_04_PL2017,1.000000
