Subject,LH_SN_Spcorr,RH_SN_Spcorr
sub660,0.46932811510514094,0.414414875879188
sub661,0.42217763736024355,0.39157354306936515
sub662,0.5563250162771938,0.39383443520135436
sub663,0.43925926943825966,0.4191910278360518
sub664,0.17569753272667848,0.0976449051016527
sub665,0.660796257819567,0.4260473899536509
sub666,0.3268667144512321,0.4046043247386773
sub667,0.6393632350099514,0.42837119302331006
sub668,0.49257733588188896,0.4935086884242148
sub669,0.5189892157680583,0.1240677746154994
sub670,-0.3410348719389105,-0.20363224839817468
sub671,0.21480347705270808,0.11707049690413682
sub672,0.5234056474777509,0.12325075079096276
sub673,0.7920835674433975,0.5734349899667365
sub674,0.7882190429422622,0.5917449367605174
sub675,0.7741612111511251,0.5159763464812994
sub676,-0.10115196167077739,-0.053346400792120385
sub677,0.6367087723197556,0.19754097662902767
sub678,0.2549499073331327,0.2853858634675409
sub679,0.3528561876676082,0.1928966955271611
sub680,0.6756663419029447,0.4134978708189488
sub681,0.6262894076025013,0.32303381781653046
sub682,0.811168666437793,0.3786992511479075
sub683,0.6305291762622076,0.4621815132010928
sub684,0.9073953848984455,0.7317034730370177
sub685,0.6714077484187965,0.20074625651279904
sub686,0.42223127493904816,0.1538537421601584
sub687,0.4575822735161909,0.3353300707687435
sub688,0.8672062880761859,0.4291488869720649
sub689,0.4462500699733792,0.06936699653341766
sub690,0.9091705256539777,0.6853032920639096
sub691,0.3373932581911666,0.16273495680099423
sub692,-0.022555518206496466,-0.00973464487389469
sub693,0.2820033233342045,0.30603621234260014
sub694,0.25870280405055157,0.09613263319097524
sub695,0.3339797254729717,-0.044953033203658115
sub696,0.4402435365295877,0.20013633604602935
sub697,0.36494396605834867,0.22880409001015725
sub698,0.7270985948564315,0.3586084542237472
sub699,0.3747454834469222,0.16109756478158035
sub700,0.5170101919703415,0.2658947098727084
sub701,0.7784145803274813,0.4490771426536747
sub702,0.35858046884807154,0.6208940856370051
sub703,0.9063356006354473,0.7053904304256795
sub704,0.6714503357248841,0.11728503195630088
sub705,0.6630857392950958,0.286880248824707
sub706,0.0748937678607532,-0.11707493567169519
sub707,0.2838925556651507,0.15201643191672792
sub709,0.44999735505045324,0.2779868055989961
sub710,0.03158231231657583,0.019147492375119247
sub712,0.5482813582324482,0.35263230717955374
sub713,0.5405179629582799,0.29739696621036027
sub714,0.35978133222380715,0.12222236148245397
sub715,0.6654056069495363,0.34712514549442075
sub716,0.8731891947776793,0.5621115096342364
sub717,0.3219883344940174,0.014316035622400499
sub718,0.020921933421080195,0.037282363967616666
sub719,0.24316112304154308,0.015461696633845516
sub720,0.24824404119834756,0.27486432875256916
sub721,0.603312818337734,0.3602921622327643
sub722,-0.18448990728227072,-0.2953213169891465
sub724,0.26154666317455366,0.47340576806452916
sub725,1.036391671011301,0.6578574657393167
sub726,0.8041638205149336,0.5663221880796301
sub727,0.8020426382596889,0.46067645232511495
sub728,0.13273751703938058,-0.08345971283095038
sub729,0.7929111965904121,0.26697434061456715
sub730,1.0427723978884467,0.6913833061296047
sub731,0.64901697549615,0.4415866724800199
sub732,0.4569037036143513,0.4270613974349339
sub733,0.63163837182297,0.32156260352020616
sub734,0.7770117065720211,0.4430096315321903
sub735,0.6038961947335804,0.35937830524216086
sub736,0.5537464786514735,0.48657132626246125
sub737,0.5310857163036691,0.5770603309337211
sub738,0.39236979931495025,0.15269406248562903
sub739,0.7137633992915504,0.4010408185789642
sub740,0.3139919569995506,0.22961906472234128
sub741,0.5909851919063548,0.2817635883486133
sub742,0.302602631946987,0.18936367299675597
sub743,0.5596533299448548,0.2511214211141674
sub744,0.17459585538248285,0.015490856237756707
sub745,0.6596751920097667,0.5339601661656344
sub746,0.6476797098044133,0.27682452449730166
sub747,0.39122864490365905,-0.040960648935876955
sub748,0.6729524583101355,0.5916468981917229
sub749,0.6076112064024763,0.47932607632293944
sub750,0.576078897856042,0.39269718359158506
sub751,0.5395685769068929,0.48111188214292044
sub752,0.8927759530072936,0.5769911562517817
sub753,0.36290412713563747,0.11724473832822327
sub754,0.39457238437206854,0.15808735696044943
sub755,0.31763860307135106,0.2738728733254483
sub756,0.9388394815593508,0.7991871023405777
sub757,0.8192903633651865,0.5015037744453729
sub758,0.2180623637315393,0.15449972673556994
sub759,0.9207035715491763,0.732672565829953
sub760,0.686972005677689,0.6100235044018087
sub761,0.5508255362650438,0.12800535978861316
sub762,0.49878264496840996,0.16259934381806923
sub763,0.9051915803923132,0.6057606284998671
sub764,0.25531810113611664,-0.00637476660612701
sub765,0.46980293090265035,0.2541759785180365
sub766,0.5714421766448861,0.36710266021516064
sub767,0.9568132592568998,0.7100253080282672
sub768,0.7801698830014547,0.44102104571430634
sub769,1.1206495141742736,0.631532154960118
sub770,0.5612659926848499,0.25977269485715176
sub771,0.30537331519726507,0.16340775336764787
sub772,0.4321946914813912,0.1764219029104027
sub773,0.884147522060972,0.735516414640905
sub774,0.3131285610400735,0.11780861157083773
sub775,0.353238772023376,0.17565699657386702
sub776,0.742368770002969,0.44074046140886236
sub777,0.7727316210392018,0.5920058707868279
sub778,0.8219884785132753,0.14490856308826186
sub779,0.41578820389107896,0.20255729421895546
sub780,0.5638541697256065,0.30636499941308776
sub781,0.817330327286642,0.4972870617954347
sub782,0.37464486605284075,-0.0568081239870375
sub783,0.6001975557334835,0.27182414688491074
sub784,0.2219897273615659,0.06612401832042453
sub785,0.42620167558455435,0.239070356163416
sub786,0.15990906740584315,0.058321383953419285
sub787,0.390170230756806,0.16138579504182843
sub788,0.6725401046305893,0.39386567861517613
sub789,0.041811186276687416,0.022696681851623636
sub790,0.6279121635382362,0.4264250507447523
sub791,0.46714313138673674,0.11320603460224012
sub792,0.5285304853582099,0.20598671512440636
sub793,0.42545529400760984,-0.15539991740643436
sub794,0.4829307482923715,0.24219614765133016
sub795,0.3732902413272356,0.1632260235187551
sub796,0.34555155035153473,0.29896629829821497
sub797,0.7182070992530983,0.5567288856631429
sub798,0.11807764611413418,0.15564209705167628
sub799,0.8209060391554751,0.558726693663328
sub800,0.11869964320385175,-0.09887208379839965
sub801,0.718400284307653,0.20160906652981236
sub803,0.5398012718748202,0.04640061613493324
sub804,0.15652524329873008,0.24435687401905742
sub805,0.5159026076464108,0.33287081955851583
sub806,0.7944955826171438,0.3602653646407637
sub807,0.31819875269616715,0.04416034970845376
sub808,1.0618850614264312,0.33218394652450556
sub809,0.24225406377001946,0.04529620402151941
sub810,0.6923384931409357,0.3587244405406699
sub811,0.7981140136559041,0.5579352745682117
sub812,0.5842344761336252,0.5313584303153587
sub813,0.07634254047236981,0.10397274204621379
sub814,0.5873119612277329,0.5292334362051654
sub815,0.6978054491553725,0.6368679955452669
sub816,0.3698605858662652,0.16618471075507063
sub817,0.5653226996466791,0.35571002953484976
sub818,0.4411420938571561,0.17972040237699133
sub819,0.9843533282330553,0.5707202808010259
sub820,0.8111635786794734,0.8220117743439217
sub821,0.9159296046898548,0.7058951039022943
sub822,0.2713169302571755,0.23226624846405433
sub823,0.5341874027776128,0.45119061128268034
sub824,-0.09511787802395384,-0.14023336979335083
sub825,0.4271913169911834,0.16481423610060006
sub826,0.5165611791186407,0.39878925116641684
sub827,0.5062173338366842,0.10468611197344291
sub828,0.12732480572058263,-0.05412113912920422
sub829,0.9334393391030562,0.46941209515126964
sub830,0.5184860079519227,0.3579771919172787
sub831,0.1978791525008242,0.1857715133962
sub832,0.5672539668095626,0.3385533191288681
sub833,0.12899157234370046,-0.15302919734698728
sub834,0.4613075479865659,0.28993384804978517
sub835,0.07392782383249263,0.05213996037894534
