subject,index,weight,i,j,k,x(mm),y(mm),z(mm)
3,314613,0.6667,26,79,32,40,30,-10
3,314653,0.6667,66,79,32,-40,30,-10
3,314654,0.3333,67,79,32,-42,30,-10
3,314745,0.3333,67,80,32,-42,32,-10
3,320884,0.3333,18,39,33,56,-50,-8
3,321154,0.3333,15,42,33,62,-44,-8
3,321245,0.3333,15,43,33,62,-42,-8
3,321246,0.3333,16,43,33,60,-42,-8
3,321336,0.3333,15,44,33,62,-40,-8
3,321482,0.3333,70,45,33,-48,-38,-8
3,321483,0.3333,71,45,33,-50,-38,-8
3,321572,0.3333,69,46,33,-46,-36,-8
3,321573,0.6667,70,46,33,-48,-36,-8
3,321574,0.6667,71,46,33,-50,-36,-8
3,321664,0.3333,70,47,33,-48,-34,-8
3,321665,0.3333,71,47,33,-50,-34,-8
3,321707,0.3333,22,48,33,48,-32,-8
3,321755,0.3333,70,48,33,-48,-32,-8
3,321756,0.3333,71,48,33,-50,-32,-8
3,321797,0.3333,21,49,33,50,-30,-8
3,321798,0.3333,22,49,33,48,-30,-8
3,322214,0.3333,74,53,33,-56,-22,-8
3,322215,0.3333,75,53,33,-58,-22,-8
3,322216,0.3333,76,53,33,-60,-22,-8
3,322251,0.3333,20,54,33,52,-20,-8
3,322304,0.3333,73,54,33,-54,-20,-8
3,322305,0.3333,74,54,33,-56,-20,-8
3,322306,0.6667,75,54,33,-58,-20,-8
3,322307,0.3333,76,54,33,-60,-20,-8
3,322308,0.3333,77,54,33,-62,-20,-8
3,322340,0.3333,18,55,33,56,-18,-8
3,322341,0.3333,19,55,33,54,-18,-8
3,322342,0.6667,20,55,33,52,-18,-8
3,322393,0.3333,71,55,33,-50,-18,-8
3,322394,0.6667,72,55,33,-52,-18,-8
3,322395,0.6667,73,55,33,-54,-18,-8
3,322396,0.6667,74,55,33,-56,-18,-8
3,322397,0.6667,75,55,33,-58,-18,-8
3,322398,1.0000,76,55,33,-60,-18,-8
