ROI,Subject,Effect, LocalizerSize,EffectSize
2,002_SWJN_05_PL2017,N, 74,0.059876
2,003_SWJN_07_PL2017,S, 74,1.010832
2,003_SWJN_07_PL2017,W, 74,0.496885
2,003_SWJN_07_PL2017,J, 74,0.414550
2,003_SWJN_07_PL2017,N, 74,0.056750
2,004_SWJN_09_PL2017,S, 74,2.258059
2,004_SWJN_09_PL2017,W, 74,1.240859
2,004_SWJN_09_PL2017,J, 74,1.980855
2,004_SWJN_09_PL2017,N, 74,1.025142
2,005_SWJN_11_PL2017,S, 74,1.575648
2,005_SWJN_11_PL2017,W, 74,0.672171
2,005_SWJN_11_PL2017,J, 74,0.841167
2,005_SWJN_11_PL2017,N, 74,0.335674
2,006_SWJN_12_PL2017,S, 74,1.338422
2,006_SWJN_12_PL2017,W, 74,0.374430
2,006_SWJN_12_PL2017,J, 74,0.312206
2,006_SWJN_12_PL2017,N, 74,-0.138287
2,007_SWJN_13_PL2017,S, 74,1.215366
2,007_SWJN_13_PL2017,W, 74,0.551702
2,007_SWJN_13_PL2017,J, 74,0.620160
2,007_SWJN_13_PL2017,N, 74,0.358066
2,021_SWJNaudio_04_PL2017,S, 74,3.832597
2,021_SWJNaudio_04_PL2017,W, 74,3.130842
2,021_SWJNaudio_04_PL2017,J, 74,2.764537
2,021_SWJNaudio_04_PL2017,N, 74,2.188413
2,022_SWJNaudio_06_PL2017,S, 74,1.155714
2,022_SWJNaudio_06_PL2017,W, 74,0.463443
2,022_SWJNaudio_06_PL2017,J, 74,0.299923
2,022_SWJNaudio_06_PL2017,N, 74,0.334325
2,023_SWJNaudio_07_PL2017,S, 74,1.131622
2,023_SWJNaudio_07_PL2017,W, 74,0.479799
2,023_SWJNaudio_07_PL2017,J, 74,0.413271
2,023_SWJNaudio_07_PL2017,N, 74,-0.085054
2,024_SWJNaudio_08_PL2017,S, 74,0.498489
2,024_SWJNaudio_08_PL2017,W, 74,0.990515
2,024_SWJNaudio_08_PL2017,J, 74,0.631765
2,024_SWJNaudio_08_PL2017,N, 74,0.678138
2,026_SWJNaudio_11_PL2017,S, 74,0.203565
2,026_SWJNaudio_11_PL2017,W, 74,0.573711
2,026_SWJNaudio_11_PL2017,J, 74,0.386053
2,026_SWJNaudio_11_PL2017,N, 74,0.214645
2,027_SWJNaudio_12_PL2017,S, 74,0.351668
2,027_SWJNaudio_12_PL2017,W, 74,0.362888
2,027_SWJNaudio_12_PL2017,J, 74,0.479571
2,027_SWJNaudio_12_PL2017,N, 74,0.150875
2,028_SWJNaudio_13_PL2017,S, 74,0.371037
2,028_SWJNaudio_13_PL2017,W, 74,0.076322
2,028_SWJNaudio_13_PL2017,J, 74,0.510669
2,028_SWJNaudio_13_PL2017,N, 74,0.133547
2,030_SWJNaudio_15_PL2017,S, 74,0.268690
2,030_SWJNaudio_15_PL2017,W, 74,0.158452
2,030_SWJNaudio_15_PL2017,J, 74,0.362283
2,030_SWJNaudio_15_PL2017,N, 74,-0.306735
2,031_SWJNaudio_16_PL2017,S, 74,-0.091229
2,031_SWJNaudio_16_PL2017,W, 74,-0.291671
2,031_SWJNaudio_16_PL2017,J, 74,0.002579
2,031_SWJNaudio_16_PL2017,N, 74,-0.311488
2,032_SWJNaudio_17_PL2017,S, 74,0.521806
2,032_SWJNaudio_17_PL2017,W, 74,0.698736
2,032_SWJNaudio_17_PL2017,J, 74,0.715055
2,032_SWJNaudio_17_PL2017,N, 74,0.732510
2,033_SWJNaudio_18_PL2017,S, 74,1.209285
2,033_SWJNaudio_18_PL2017,W, 74,0.983443
2,033_SWJNaudio_18_PL2017,J, 74,1.187901
2,033_SWJNaudio_18_PL2017,N, 74,0.660856
3,008_SWJNV2_01_PL2017,S, 46,0.508691
3,008_SWJNV2_01_PL2017,W, 46,0.313800
3,008_SWJNV2_01_PL2017,J, 46,-0.297885
3,008_SWJNV2_01_PL2017,N, 46,-0.722275
3,009_SWJNV2_02_PL2017,S, 46,1.176440
3,009_SWJNV2_02_PL2017,W, 46,1.203698
3,009_SWJNV2_02_PL2017,J, 46,1.159422
3,009_SWJNV2_02_PL2017,N, 46,0.713291
3,010_SWJNV2_03_PL2017,S, 46,1.174966
3,010_SWJNV2_03_PL2017,W, 46,0.905714
3,010_SWJNV2_03_PL2017,J, 46,0.585963
3,010_SWJNV2_03_PL2017,N, 46,1.052331
3,011_SWJNV2_04_PL2017,S, 46,0.207868
3,011_SWJNV2_04_PL2017,W, 46,0.278401
3,011_SWJNV2_04_PL2017,J, 46,-0.004332
3,011_SWJNV2_04_PL2017,N, 46,0.032141
3,012_SWJNV2_05_PL2017,S, 46,1.907652
3,012_SWJNV2_05_PL2017,W, 46,1.578755
3,012_SWJNV2_05_PL2017,J, 46,1.101480
3,012_SWJNV2_05_PL2017,N, 46,1.188037
3,013_SWJNV2_06_PL2017,S, 46,0.977766
3,013_SWJNV2_06_PL2017,W, 46,0.670875
3,013_SWJNV2_06_PL2017,J, 46,0.483721
3,013_SWJNV2_06_PL2017,N, 46,0.178588
3,014_SWJNV2_07_PL2017,S, 46,1.639597
3,014_SWJNV2_07_PL2017,W, 46,0.989126
3,014_SWJNV2_07_PL2017,J, 46,1.496466
3,014_SWJNV2_07_PL2017,N, 46,0.882556
3,015_SWJNV2_08_PL2017,S, 46,1.278547
3,015_SWJNV2_08_PL2017,W, 46,1.047455
3,015_SWJNV2_08_PL2017,J, 46,0.224627
3,015_SWJNV2_08_PL2017,N, 46,0.405041
3,016_SWJNV2_09_PL2017,S, 46,0.859085
3,016_SWJNV2_09_PL2017,W, 46,0.867893
3,016_SWJNV2_09_PL2017,J, 46,-0.955312
3,016_SWJNV2_09_PL2017,N, 46,-1.475941
3,018_SWJNV2_10_PL2017,S, 46,0.555289
3,018_SWJNV2_10_PL2017,W, 46,0.488488
3,018_SWJNV2_10_PL2017,J, 46,0.511356
3,018_SWJNV2_10_PL2017,N, 46,0.652606
3,020_SWJNV2_12_PL2017,S, 46,0.925059
3,020_SWJNV2_12_PL2017,W, 46,0.814787
3,020_SWJNV2_12_PL2017,J, 46,0.486608
3,020_SWJNV2_12_PL2017,N, 46,0.445246
3,021_SWJNaudio_04_PL2017,S, 46,3.510058
3,021_SWJNaudio_04_PL2017,W, 46,2.691228
3,021_SWJNaudio_04_PL2017,J, 46,3.204973
3,021_SWJNaudio_04_PL2017,N, 46,2.321519
3,022_SWJNaudio_06_PL2017,S, 46,2.606391
3,022_SWJNaudio_06_PL2017,W, 46,1.963345
3,022_SWJNaudio_06_PL2017,J, 46,1.970170
3,022_SWJNaudio_06_PL2017,N, 46,1.328941
3,023_SWJNaudio_07_PL2017,S, 46,0.505822
3,023_SWJNaudio_07_PL2017,W, 46,0.360065
3,023_SWJNaudio_07_PL2017,J, 46,0.204488
3,023_SWJNaudio_07_PL2017,N, 46,0.080637
